message,domain,id
why are we here in life,small_talk,b6d16f7f-2ab0-4c78-ad09-81037f385f06
how does this car do with mpg in the city,auto_and_commute,ec8ab772-3b77-4e6c-ad8e-70bfa09b443c
i need to know how to schedule a meeting,work,9fc2d8b6-a2d2-4f44-986e-0c645ea64a38
"alexa, buy my grocery list",home,c8a343aa-f6e4-4102-a036-aaf479e9d7c6
please locate me on the map and show me,auto_and_commute,e8fb5f90-44c4-411c-8913-e81435d6bc61
what is the protocol for getting new insurance,work,f601039c-10ab-46da-b42c-6a29a70f6327
i need to know the apr on my wells fargo credit card,credit_cards,de4b1d21-2b68-4741-b509-af172d957599
thai food suggestions,kitchen_and_dining,b9385945-7874-48c4-99c7-8e6ecc057871
when will my car next be due to get its tires changed,auto_and_commute,fd038600-a98e-456d-a163-6e0de652831f
that's a possibility,meta,ed2ce3e0-28dd-4d4e-868b-2d619f09ae73
i need my account frozen,banking,1e8aa6b1-b528-480b-8046-e977eddb5c20
find local deals who schedule maintenance on cars,auto_and_commute,29ca16ca-2915-4f25-a08e-a350b741e896
is it too much trouble to put a stop on my bank account,banking,00320606-af06-4fdd-b600-54d836eecb7d
what's your age again,small_talk,da52b390-6f0a-4e54-ba78-097dbba4ff94
how's it hanging,small_talk,d161d958-17ad-4bd2-864f-bd45694297ca
i think my account is blocked but i do not know the reason,banking,0c01b5e0-3030-4250-b0f4-46bb98920e57
is it possible to have a place booked in salem from the 1st to the 3rd,travel,4cab11e3-c60a-4188-9ec4-57d89cfb2c38
how do germans say goodnight,travel,98c898fc-291c-462a-9ab0-aa7759a230eb
can i make an appointment for an oil change,auto_and_commute,96ded8f7-d898-4fcc-91d1-63044237d4a9
what is your name by chance,small_talk,14e43d69-163a-4d3a-998c-ec5744435b6c
how can i find out what my tire pressure is,auto_and_commute,5b8d0980-d187-4b1c-92bb-57385096754e
what is the calorie content in peanut butter,kitchen_and_dining,77fe3cab-003c-4d84-9ce0-74b7586ab545
go ahead and reset your factory settings,meta,f8589ce7-ccca-4e8d-9b70-6254e35fa97d
i bought 6 shirts at $499 each what was my total expenditure for them,utility,d35428ef-ef3a-4909-98c0-6bc3a251476a
i need to change my oil and have no idea how to do it,auto_and_commute,4cd269ea-162b-4107-afd5-0c4b162104aa
i can't use my card because it is broken,credit_cards,73d86323-323b-4a4b-963c-c552c2ac7afe
what do i have to do,home,5833fbef-d64e-4480-b1be-7284ad906928
what time i have to meet mr accountant,work,69042451-7179-40a8-8315-225f2525bd8e
put in an order for more checks,banking,1524a660-0912-4049-a0b3-46213386bb39
you can remove vacuuming off the todo list,home,854b6806-06f1-4737-b028-f8c58bf950f6
can you tell me what the date of expiry for my visa card is,credit_cards,8726471e-346e-4797-82d3-c00af7b22414
is it still safe to consume the cake she backed last thursday,kitchen_and_dining,81f8ee17-8e42-4954-a57a-91d4eb4e0035
what did my best friend do in the kitchen while we were gone,oos,a8e68193-dde5-4894-891e-d2bc2f2393bb
what's an example of a good apr and what do i have,credit_cards,2cff7cbf-c0e4-4faf-8eff-5d06d53ffdec
i need to know how to change my car's oil,auto_and_commute,c734156a-6806-4a31-9c6e-ce53d75eaecc
where would i find my luggage,travel,e1e220d0-c3e7-4311-8771-867a983428ca
"your new name is joe, okay",meta,a9d57e66-b700-4da8-90de-3da1485b5f70
when do i change my oil,auto_and_commute,ac1f5135-3f22-44c2-9eb7-d4cc346ae15d
how is my credit looking,credit_cards,74bf8ac3-b56a-44aa-b590-351f73166a07
what street is this,auto_and_commute,54029b18-5b7d-4a24-87dd-d4d91a6dd0ed
well hi there,small_talk,d177d0c5-6adb-4455-a722-b15d4ac1af5a
"no, that is my response",meta,5cb63a8f-d1a3-4e4b-baa3-5713a6a2f9de
using this map i'd like to see my exact whereabouts,auto_and_commute,4aa4de70-4add-4356-8dd5-ee6b962c4801
set an alarm for 6 am tomorrow,utility,61fbb7e5-96f8-4d13-800a-da910ac844d3
how do i get stains out of the carpet,oos,a8446f50-204f-4f7a-977c-fd68760851c8
what's my air pressure right now,auto_and_commute,c878d1e7-aca3-45b7-a2e9-afdbc1a401df
how does the dictionary spell antipathy,utility,4c969f59-8956-454b-96c2-3ce6167006e3
change the accent you're speaking in,meta,795fdb55-8c55-475d-9faa-0c78d56b27b0
how many star wars movies are there,oos,ca3df87f-cd30-40b0-a9fd-856076d6956b
what are your favorite hobbies,small_talk,c6bf6de7-dda8-46c8-8791-788cfc969ea5
could you set the alarm,utility,7120b56d-c094-43cd-bf02-9df8edc5cefe
should i get a travel visa if i want to go to guyana,travel,8d898c84-b679-4e09-b190-bcf7b3b9d4ad
please schedule an appointment for my oil to get changed,auto_and_commute,27371f67-3f54-4684-9fd6-20f02ea0aaea
when is it time to change your oil,auto_and_commute,e192c371-76e6-450c-b40b-665bcf275dae
"new reminder, please",home,73884179-03fd-459e-9298-bd3daa9ccc18
where am i,auto_and_commute,d8baa92c-721a-4f86-b23e-f5510a49e151
i want you paired to my phone,meta,3d8f77ce-9847-4746-aa1b-4c3e3d834aaa
how can i get my credit limit to be increased to $1000,credit_cards,d9e09ce6-d033-4de5-ac03-32e8bbcf9e6c
lets pause this song and move onto the next,home,2b0b8dc5-f827-419c-a179-3b9c27785292
are there transaction fees for discover cards used in rome,credit_cards,83f5d272-4c1b-4421-b4f6-2d9698600c31
"stop working on it, i need something else",meta,465d709c-0fa2-46bb-a9f1-69328480946d
what's this car do for fuel economy,auto_and_commute,51abe09d-d5ca-49db-961f-58c031d776b1
does cleveland have any good places that serve clams,kitchen_and_dining,143ddf5d-15e2-4b0e-90e9-31c4413b2c39
it is white colour,oos,08e9313a-fd2f-4c52-84a0-cb8ab97eaaef
how can i report a card that has been lost,credit_cards,80f9a9ac-7f5c-4331-aff1-320303a21ece
what are common vaccinations for someone travelling internationally,travel,cc9cf5ed-d657-4a8e-9685-fdafe4a50140
where can i find my tax form to report what i earn,work,3b34c50d-4d2e-438a-bbd4-65ef8571930f
can you increase my credit limit to one thousand dollars,credit_cards,3e5efc81-582f-4627-94f6-7bdd319be4d6
how is the traffic on my way to the venue,auto_and_commute,7a93a888-24eb-418f-a1b9-73c38a957916
let me know how low the air in my tires are,auto_and_commute,3493b834-d1a5-4271-b334-d6444031fbe6
what is the total of my state taxes,work,e6d9681b-d66c-4349-a369-50b8c62e7f3b
can you rise the volume of this please,meta,5e1e4c39-a26a-46aa-8e60-1c2583738aed
what appointments do i have on thursday the 14th,home,cc092875-2c89-4c29-a52c-a8d75550e5c5
please tell me your name,small_talk,a7b864c0-b065-4625-ae95-079055efd7cf
please speak to me in chinese,meta,7be594f7-1abb-4dc5-8e44-dac555857c0a
english to spanish for dog,travel,31f0a2ea-69f3-41b9-82b9-ad427273ab5a
what are the big tourist sites in sweden,travel,7717fd90-74fb-4065-a679-7c3c96c74592
i'm leaving for montreal tomorrow and need to let my bank know,travel,96de11ee-b3e0-46dd-a5f1-d70bb126b5bf
on the tv,home,9dc0eb2c-30f4-48a1-8446-5b204bc93e25
would you please tell me today's date,utility,60937e30-3503-46e9-97c6-0788a8cdabc8
can i eat chicken if it's been in the fridge since monday,kitchen_and_dining,75a85ed7-865d-43fe-9e09-60ba0f9b70f0
what's the procedure to get cash back rewards on my visa,credit_cards,c8e34d6f-c8ac-472e-bc62-5d126e9febb6
i have a fraudulent buy from dave's video on my account,banking,69f0823f-98bf-4138-b063-4c68e4f55acf
can i get an uber to union station for 3 riders,auto_and_commute,b14e7b55-13d7-4b01-b5c7-d7a85de1da85
what is the solution to sixty times thirty,utility,4aacd525-afce-4327-acec-55a9ef40e6ea
find me a flight from tijuana to guadalajara on volaris,travel,38441f53-183f-43d9-a29b-ee4ca3596535
what is the current exchange rate between mxn and eur,travel,203e761a-9315-43c1-b059-e674f1803d05
tell me some trivia about sweat,small_talk,21acce3e-69af-491b-aaef-ed024f2b4a76
"when was the term ""zombie"" first used",oos,3692c307-02dd-4ace-b3d8-af58e5a0b5dc
what is my current balance on my home equity line of credit,banking,0e2345bf-4b87-4856-bb21-f70c86aa4b54
it was very good to talk to you,small_talk,7ef1a08a-31a0-4b5b-b701-f76db7820f36
what number is my credit score currently,credit_cards,26e3788b-3e70-4f98-b5d5-3d5ed12fd3c2
i need soda added to my list and carrots removed,home,eb13f162-4703-4d04-a2b8-32d665655603
how much time is left until we get there,auto_and_commute,091cd6b3-944d-42e5-be9b-4d07690846c3
repeat that,meta,4d7aa648-4c9f-415b-9a0c-29612b40c0db
i'm grateful,small_talk,ee5e02de-54a3-477d-8978-02a4ecb2fcd8
i have a car payment that needs to be paid,banking,591b766e-9168-4a53-8424-10632f0a68d8
how many days do i have to wait for my card,credit_cards,f228ca8c-472f-444e-b622-c03566b218aa
tell me something that'll make me laugh,small_talk,53987a13-8b76-40bf-9fca-c41a43a219c1
can you adjust the speed of your voice,meta,5972adac-941b-4080-8ba6-0aade574e8be
did someone who is unauthorized try to get into my bank account,banking,6b50ec98-8db7-4981-b1e4-0b66de198dfc
what is 20 times 20 times 30,utility,7944960f-174d-474a-a12f-8aa67e888712
how do i get direct deposit for my paycheck,work,71b31ab2-e09f-4272-aa62-61aedf7faadc
whats dollars won in 15,travel,9585b060-8245-4e14-88f9-a445ba72a8cb
"ai, routing number for my b of a checking account",banking,160ed8f1-9565-4c14-8dd6-4d30afa018da
would you help me set up direct deposit,work,ef7c8bf6-32f8-47d2-a0bd-ddad29a61ae9
what is a good chili recipe,kitchen_and_dining,33ed20f5-6d55-4876-93bc-396f55ca17ca
what sorts of activities do you enjoy,small_talk,eceff5a4-fb92-459d-aa27-95000cd2d5a8
what types of hobbies do you enjoy,small_talk,483d72eb-967a-446e-af0e-8d1caa56f73e
tell me what you believe my name to be,meta,a68a095d-234c-411f-8423-86b6dd380351
look for travel alerts for china,travel,6243f6a5-ce4c-401e-923f-1dca0a288e4b
book an oil change please,auto_and_commute,43099028-dd96-442b-a4f1-53bb2beae558
am i talking to a real person,small_talk,f2eccbe3-64ff-4472-b406-4e52319c9c6d
let me use my credit card points,credit_cards,715c6cfa-5213-4daa-878e-0ed7e0416b0f
"i need to know what traffic looks like nearest the smithsonian institute in washington, dc for the next hour",auto_and_commute,c30f786d-3fc9-489a-b3eb-590ae42858c2
my credit card application has what status,credit_cards,8a7c285b-24ea-4a12-8599-01d5dadfe182
please stop doing that,meta,8ad1baa7-3896-4189-b8bc-428edff84f65
absolutely correct,meta,7bacedbd-2eae-448f-9e30-1d47cce68c8a
"i could use a laugh, got any jokes",small_talk,c63868c4-fe87-4b1b-9eaa-c09de87dbf92
please let me know how many days i've taken off,work,7e5764de-967e-4800-8f83-2a14351a80f6
when is the next day off,work,141571bf-5a1d-4346-b675-4aa783f8285b
let me know some things to do in phoenix,travel,41c70e0f-3b92-4863-b3d0-622b24a3d53d
"search and tell me when my most recent oil change happened, please",auto_and_commute,68fead2f-cc7c-4964-981b-828cb475143f
let me know how you are doing,small_talk,55eda956-c59a-4079-bb9c-966c29de0351
when is the bill due,banking,facb71a4-920e-4a40-bc0a-b26d9109be9c
can i increase the credit limit for my chase card,credit_cards,89391ff7-6721-40c2-9fbb-b05225273c70
i was just at target and they declined my card and i can't understand why,credit_cards,4fae4c20-b394-4352-83e4-bab36eec0598
john is my name,meta,a68a97d4-12f8-4bbc-bd05-2600fdf259b8
say my credit score,credit_cards,fe90977d-274f-4101-ad62-cf68e11b119f
can you freeze my bank account,banking,1ae94a68-1461-48aa-8074-dd1b50b39fcf
how much longer until the next payday,work,c8f34804-7333-4aad-b8db-ee54401ffd97
what is the number of my credit score,credit_cards,64bb02d4-3609-4457-bf46-a65a6e274ad0
i am here to conform my friday reservation at 2:00,kitchen_and_dining,7fc4f394-3cda-4a87-82b5-029a77f4531a
i want to add a doctor's visit to the calendar for friday,home,0b1ad540-af9a-45c7-9248-7bd035a618f8
"can you tell me the nearest wells fargo bank location to port authority, new york",auto_and_commute,1b1ec237-9d10-4ced-991a-d0441fbef1d1
"how is the traffic normally driving into downtown washington, dc, from baltimore at 4:00 pm",auto_and_commute,cb69cb82-8c87-4933-8b63-294548e5cdde
what is the meaning of altruism,utility,b2d5acd9-ebfc-4088-a4cb-87fae45dc514
have i got enough credit card points to get a new tablet device,credit_cards,cdb33936-28d2-4eb5-8ccd-972e01593457
what is the exchange rate between rubles and us dollars,travel,00ed248d-7722-46fd-98a0-cc68ca200387
how percentage am i earning annually on my account,banking,50995085-2aff-4f1a-9fbc-56903a7fe8e3
send my gps location to manuel,utility,1f305788-8aa8-469f-b35b-0c0391e9006a
report that i split my card,credit_cards,d082fbc6-a9c8-4cd6-918b-49df5b0e89f9
what is expire of milk,kitchen_and_dining,3911d04f-afa5-4164-9de4-438b6da9b9f5
does bill gates still have any material participation in the running of microsoft,oos,4bb051f0-29cb-444d-9e5e-83f9d69d8055
go ahead and roll the 6 sided dice for me,utility,8fab52ab-4d57-40e6-82b9-59deef2a94cf
has my visa card application been approved yet,credit_cards,0c05404c-89b7-4992-8a95-8b2f2b7a4c53
can i use my credit card points for gas,credit_cards,77878902-7c8b-4ad4-ad85-15b07a03ac24
why did i get rejected on my card,credit_cards,e4092e4a-5cfa-47a1-93c3-c0ab1b48ca16
do i need to obtain a travel visa to go on vacation to places in eastern europe,travel,a561c3a4-b147-46d7-9615-81e6e79adf30
uh-huh,meta,b6bb7ea4-4710-435f-bf3e-9251f7eefb53
how long should i cook a steak for,kitchen_and_dining,ab1a5b65-80df-41cf-a606-ec0ef7bbc70a
can traveling to nepal be safe (what's safe in x),travel,dc12bfd8-452a-4cc2-b80c-9deb45dcc4ab
tell me the timezone for california,travel,6e8c620a-8747-4375-ad8f-dadf25cdcb98
where is the nearest marijuana dispensary to kentucky fried chicken,auto_and_commute,a268c2f8-14dd-4766-bf26-4cfe451aaf94
minimum payment of my bill please,banking,354e5215-4613-4650-b271-8c05140da7e9
remove jess's party from my calendar,home,6db039a6-9050-4a4d-809e-22ee3bcc64c4
how many calories in meatloaf,kitchen_and_dining,5d616ade-87bb-431b-8944-f29a05fdeb24
i want to get the w-2 form,work,356aa018-7239-44e3-814c-af8dcbb249c4
that's definitely true,meta,8f76844f-e103-4ece-b720-b12f792e5311
please change your language setting to spanish now,meta,77228ab8-cac1-4cae-b83f-c235c9a8bf00
what does kentucky have to offer for things to do,travel,5b12caa7-90c0-4894-bdc1-037bc2242907
i am david,meta,7ab0f1f6-5f48-4e88-a65e-595acbfc49ab
report lost card,credit_cards,25fa75e3-34aa-47d0-98de-73be41710cd4
go shopping and order everything on the list,home,92697b09-ca74-47cb-bfa1-4402b2661e31
i am wanting to know the carry-on restrictions for united airlines,travel,8408b295-b2cf-497e-b249-38224c418df8
how do i figure out my intetest rate,banking,0976b571-4f4a-44eb-9f89-b04e86cc1d43
"could you tell me the meaning of life, please",small_talk,ce0ed01e-679a-4788-94e5-c7c35c836687
i need you to repeat that please,meta,d535c442-b7bf-441b-b554-c2a12fecf154
that is not correct,meta,89bf932d-353d-4aad-8ecc-9141ab3a722c
can i make a phone call,utility,5c8983ef-4da0-4145-a830-00a41a551e19
watch the stories on instagram,oos,c7f3df86-cf4f-42f8-b757-350d34e339b7
reset to your natural settings,meta,349c148f-004d-4345-a302-7e5579e18a8c
i want my phone to be disconnected from you,meta,272db02d-c143-4def-942c-6d3647165f38
whats the next day that i am off,work,a57e7b50-c420-4997-b9d0-ead981c84c21
what's the interest rate i have from illinois national,banking,9c6cceed-2cae-45db-9985-1e7288208eee
how long until my next oil change,auto_and_commute,a3fc2987-e084-46c6-958e-a49869ed1abd
i'm not able to find my luggage and i was on southwest airlines flight ab123 out of houston,travel,71121a4c-d46a-4dcd-a979-a139422830fd
"i would like to report my card as stolen, please",credit_cards,593045eb-f7f6-412c-b8ac-af2562321915
is a socket converter required in india,travel,3f0c9208-c462-488c-825d-7aab50e982d5
do they take reservations at outback steakhouse,kitchen_and_dining,f553d4bb-d76e-4981-93d1-f17f6376da80
are you able to put a stop on my bank account,banking,c68c3627-ebeb-4cf9-80df-88ffd86df910
"can you find ""were the millers"" on hulu",oos,42af85b6-d0b6-4fee-8708-48bd42183e13
how would i be able to check my kohls rewards card,credit_cards,1d3f9cb0-003b-4d8c-8819-9f8f6b2cb3c0
please notify me of my credit rating,credit_cards,55e8a385-90b4-4d4b-b613-1b2a475ad9f4
how good are the ratings for per se,kitchen_and_dining,5dc3aba7-8760-41cc-9613-4da1bf65d38f
how do i get venture capital for my app,oos,06a3a451-064c-4c9c-83b9-f4aab99c8863
how do you spell antipathy,utility,eb1bfdc8-321a-4c49-a974-3589cad9e87d
i wanna know how long can i keep pizza in the freezer for before it goes bad,kitchen_and_dining,dd3db7b6-e2f7-438f-b71e-532c3cf0ab36
when am i boarding my flight,travel,fe3bb000-3bc3-4092-8412-6dffc50d8f46
is there a travel alert for north korea,travel,c3564270-156c-4c3b-8a71-97bd27dda91d
when is my visa due,banking,2b0cb1ba-26f9-448d-9ce0-a27507a83d28
what interest rate am i getting from bank of america,banking,7129a794-e090-498a-9831-433d55471c58
how much money did i spend this weekend,banking,3d982a67-eb9f-44b0-b7dc-b133f22f5c43
"from here, i take this bus to go to brooklyn and how long is the commute",auto_and_commute,f01e5640-8c09-41d7-8d5a-bbfae1e88f48
is butter a substitute for oil,kitchen_and_dining,3a037a24-f6c9-4fe9-96fa-9956a3dc5022
substitute for milk in pancakes,kitchen_and_dining,de1d9508-03fa-4924-abca-3dfba63e81c1
am i eligible for a new credit card application,credit_cards,02d65005-0d97-4570-bac8-a8c2b5a5fc88
"it turns out i have had pizza in the fridge since monday, so is it safe to eat",kitchen_and_dining,24e9b528-05c8-4474-a6e4-b435ee067118
play the next song instead,home,c23dbd4c-8680-4194-b97e-2e952fa143a9
i believe what you just said is true,meta,e805f3e6-50c5-4b52-88b9-e165dd0eae91
what's the current weather,utility,2fafe3ee-15dc-4372-8921-5585324a1782
tell me the amount of gas i have,auto_and_commute,2eceba88-28f5-4387-ad94-41ce3fbf68b2
"how do i get my pin number, i forgot mine",banking,fefc6c44-3b66-4ca7-82aa-03cdd8d7b171
what do i need to do in order to redeem my credit card points,credit_cards,97d41c5a-60f6-4adb-a43c-6f1f1b8a5aca
help me determine my interest rate,banking,6ab706c0-23af-482c-91c2-2df9282a2392
what are some of picasso's most famous works,oos,15f87879-4008-4516-b907-d5b6633b052e
would vaccinations be needed if i go here,travel,15b55564-5b05-4b99-95c7-8b0d69824743
"change language to french, please",meta,1382fe16-e10b-49a1-bac5-75fc80b9466c
"i need you to order some more lysol for me,please",home,d2402c8e-01f0-45ab-911f-4a2a5c6eefc8
set a timer,utility,d5d3c046-cbb5-4ef5-aa0d-189f449c9259
do you know if my vacation was approved yet or not,work,6239f3f1-8f79-42ef-bcb8-03e8d7096487
are you my insubordinate,small_talk,ab07b03b-6f37-497a-986f-53af2360b648
how do i know when to pay my gas bill,banking,983ff083-b1f2-4bcc-a40d-8a71a0ddc44f
how many days are remaining on my vacation days,work,d25cc49b-8e4f-4f44-ae02-d4edfe0bb234
how high is my credit limit for my old navy card,credit_cards,26bbcaae-64fe-40c9-b97a-063d1df2bd2e
what side in chess has the general advantage,oos,b350f6dc-c859-4274-8c96-9fc44fb813dc
i'm going to india do i need some shots,travel,138ee95f-a913-487c-8472-c323828bcd66
what will be the date tomorrow,utility,0fcc2a9e-9e93-4d06-bdeb-9a1ba113a1b2
what is the shelf life for beef in the freezer,kitchen_and_dining,42ccf21f-4dbc-4386-ad89-3d572559d8e5
who were you created by,small_talk,d39a5bbe-a71d-4c00-afaa-d49fe603ebf3
i want you to reset to brand new please,meta,f3e2b8ed-a657-4583-b990-5a1ad09040bf
i want you to flip a coin,utility,150769e7-fa26-4c71-8c41-165f75707294
do i have enough funds in my card,credit_cards,7f4c7297-b04a-4a0c-bb97-3146b212d849
i'm seeking a full circle flight from msy to msp for w to june 7,travel,e31985fc-6949-4697-9763-b1e8fd590966
is it safe to travel to rio de janeiro (is rio de janeiro safe),travel,1304c6a3-4144-4779-8c73-bb9631a5953b
what shots do i need before going to africa,travel,4ed1143b-c01b-40e4-addd-e9dfc6f4eea5
i want an uber,auto_and_commute,b29001d2-a094-4dac-bc5b-f59473ff77d6
where am i located currently,auto_and_commute,73f06a49-24be-4bd4-bab0-e46044e0bef1
what company did the design for this,small_talk,7542a016-f3fc-494f-aed8-65610478d5f3
add dentist appointment to my calendar for march 1,home,937de371-f1b4-40c2-9d33-4fffa792bbd9
book me a flight out of la to chicago on march 3rd for under $500,travel,8e31fb6c-3d0e-472a-8bbf-2460d02f9525
show me tracking on my order,home,20e152df-ed9b-41cc-89ee-07d3a35ad38b
i am stranded and need uber,auto_and_commute,65eb789b-7fcb-48cf-8d1a-61340437dea3
ai can you tell me what things i may ask,small_talk,fafe317e-c2a9-485c-b041-73e760282749
"incorrect, it is certainly a false statement",meta,c76a60ba-364d-4cf2-bc74-555eefac94c0
what do you do if your 4 year old just ate playdoh,oos,0d08f758-8a31-4c9a-abc4-d024681ee3ae
for march 1 to 2 make a pto request for me,work,62eb75dc-d3c3-4381-b48d-408430965d4a
does mexico require me to have a visa to travel there,travel,b52e961b-fb68-4a40-8cd3-58093c911dde
i must change your name to amanda,meta,5a220426-7217-481e-a84d-bf64ee8b5175
i want to see my entertainment transactions,banking,4014b048-7951-425d-8314-e7d730ed7e9d
do i have plans on 12/03/2019,home,fa84c79f-9e49-4d13-bdd6-9a5fda161cc4
let me know what time the patriots game starts,oos,e0d46b05-dc0b-4545-82be-f897b8df8d59
how many holiday days do i have left to use,work,8a626364-ef7f-41f6-906b-24f70aa50326
let's whisper,meta,1db9fed2-198b-452c-b520-c9852bc42db5
"i am now out of checks, how do i order new ones",banking,b2867338-650d-4e43-aa87-232a3b147e80
how old are you as of today,small_talk,3f41e9d7-94d1-42df-80c2-3d693e343e3f
do i need a visa to go to somewhere internationally,travel,2ced1176-27c5-4bc9-bb76-5c9b674fdcdf
"ai, what is the routing number for my citibank savings account",banking,1d1b2e98-f5c4-4a7e-9e09-480d644fd51e
what is the least i can pay towards my car bill,banking,39649849-2b92-491d-a79e-0712015b65ae
send a text to someone,utility,81cc9760-663f-42fc-b18c-93a9ccf581a8
i want to know how to say goodbye in france,travel,abf25f2e-0def-41c2-bf50-8192e1ea717c
can you tell me what the wait is like right now at cracker barrel,kitchen_and_dining,be4ada41-c401-414c-86b2-87232198ddf2
"thanks, you've helped me",small_talk,9d5f3275-59b4-4395-9a90-60d7616856a2
i believe that to be false,meta,cab25ff7-0f53-40d5-a888-fd980a368166
what fuel should i use for this car,auto_and_commute,eb90d983-2d01-4f4e-b4e8-eaa1fa60f95e
i want to sign up for a new allstate insurance plan,work,b92e1267-bcc7-466c-bd8a-e2a924c6dba0
send a text message for me,utility,d2a09ff4-6360-4dd1-9f5c-37cc2d85b715
do cheetos have a lot of calories,kitchen_and_dining,8c754666-2e12-4ba9-8df7-06488a460202
book me a hotel in pittsburgh near grant street for 3/15 through 3/18,travel,e411212d-7ed8-46f0-a029-8590b4030c17
i need to set the timer for two minutes,utility,7491d903-fcb6-4603-bdfe-7ca0cc1f3246
please respond in latin from now on,meta,f47d682f-5be3-476d-8b8a-dfa2e1db3a2d
how long until i need to change my tires,auto_and_commute,d7ef4ab0-1e7d-453b-852b-f2392a5a7bb3
what's the count of vacation days i have left,work,838d827c-0b1c-4dfd-a957-7e643ce39b7b
where do you want to eat tonight,kitchen_and_dining,d4caea90-60ac-43ff-8061-b2824336a877
what year was star trek released,oos,3986645f-1b26-4bdd-a8e2-48c9b8ca42c7
which type of gas do i need to put in my car,auto_and_commute,3adb400e-019d-429a-a1be-91f69c69e2fb
"on my to do list, add exercising",home,a2a125f7-1c76-464d-9834-0eade4406765
help me get a rental car,travel,eddded36-995c-43b0-807f-00904f84432b
are shots required before traveling to brazil,travel,fb6404ec-087f-463c-8d45-d385b4e8326d
did i mark the mechanic's appointment on my calendar,home,5fcee038-f898-4d3f-a460-de58b43b3b44
please read me the last text message i received,oos,96e3dc90-3e16-4ca0-b7b8-5a9b3cc38e33
can you look up the carry-on restrictions for delta,travel,101128c0-25f2-4212-9dab-f9ccf7122713
what is the amount of miles per gallon this car gets on the highway,auto_and_commute,084f0d27-af53-459d-a4b6-64f07c2c74b5
what kind of calories do chicken tenders have,kitchen_and_dining,16fc56cb-bb68-4474-a8ec-33b477e210cc
how much is my electricity bill costing me,banking,c310f876-23d0-4916-a6a8-748deb9f8330
list a few pizza places that have seating near my current location,kitchen_and_dining,ad8e8eab-bb69-4046-ba01-0181121cdf6b
can you help me do math,utility,203185af-44d0-4bda-aca2-0db05d01ff86
just another time please,meta,3135233a-24bd-4415-8a28-662ea2cc0fc5
how much is my rent,banking,97970db8-8796-48f3-a1dc-3cd1ca851f8a
tell me how you are doing,small_talk,a372b635-9472-424c-a596-529b6e1afcc3
can you repeat that,meta,4d2c2d9d-a220-464c-ba73-8e841b8ffa5d
can you tell me local crime in my area,oos,24ba8f17-c816-4003-9e99-8ca44142f79f
what if you want a new credit card,credit_cards,67bef806-c96a-45c9-9884-560494a94085
are there any shots i need to travel to karachi,travel,e8ee7ea9-dcda-4cd5-8181-f8ebbbef7356
what is the location of my phone,utility,e26c5dba-4017-46ba-9d5f-b72333d0c922
create a 500 word letter expressing love,oos,807054fa-e5c8-4eb8-9ea1-d5a2112c32a4
how are those mcdonald's reviews looking,kitchen_and_dining,c3ef521b-31dc-4643-9a7a-ae0c4c5886e3
"i am glad we got to talk again, see you soon",small_talk,7190b3e8-1524-487c-bc0f-b8fd535455ea
are there rooms available between 5 and 530,work,cb34a5c6-6b86-4353-9a62-eb31c54195bf
requesting money transfer between accounts,banking,94dec126-d399-4d74-b1ec-90e35411b9b7
tell me how much money i'm earning at my job,work,784fe3f4-a303-449f-8bee-b62fea79bcdb
use your whisper voice,meta,85269297-0bdf-42e3-b218-6ef769a1a15f
can you find out if my vacation time off request has been approved or not,work,389763e8-bbc0-4827-b7e1-b79f18e98b0b
turn volume to the number 4 setting,meta,96fe53c8-15eb-4a12-86b5-7568ce0d5619
what's there to do in seattle,travel,860529df-6a10-4539-81c2-575c7f356fb6
they call me josh,meta,409e3e71-fab1-4723-ae44-fabe00ba830f
i wish to add this song to my classical playlist now,home,2bfff3b4-7847-461b-80ec-8d0df6f2f34a
pay my con edison bill using my capital one account,banking,dd1c3fa4-afde-4a17-b6f3-ac3c3a0839f8
what shots do i need if i'm travelling to odessa,travel,57330c43-88d0-49ce-a33f-1f6630e1aeb4
call my bank customer service number,banking,579a4271-bc05-42f4-a6ce-44cc90882cf7
are there cameras hidden in stop lights,oos,a8385ba7-509b-48de-a56c-41427dff3306
i'd like to find a hotel in tampa that people liked enough to leave good reviews about,travel,881630b4-b1f7-4109-929e-efaa55079118
how is it possible that my account has been frozen,banking,d8028cb1-9561-46b6-b6a6-22c921b32c26
why did my card not get accepted then,credit_cards,82bf401f-ac1b-42d8-abc6-39cfeb1c83f2
what's the meeting room availability between noon and 2,work,504a07fe-d9f9-4b05-8113-a5ecf43370a8
find me a graphic tutorial on writing longhand,oos,e4d4f915-ae79-4d09-aca2-abc12822d8d4
what was the date of my last paycheck,work,df4c71bb-5bca-45d4-a8ff-84034ce95258
can my limit be increased for my visa,credit_cards,af50cc04-ad5a-4551-bba5-c63cbc6dd311
i need new health insurance,work,bcfe7d99-1c9d-4651-8b74-1d3d99580fd0
what universities are nearby to me and highly rated,oos,23800219-9650-4a63-8904-cc900b504c6c
what do i make yearly,work,aa85cd1e-64bf-46ef-bd44-d0611452cd40
please lookup the minimum i need to pay on my credit card,banking,72861031-fdf9-4fdd-b2f1-f2449fc7ab78
how much interest am i getting percentage wise from chase,banking,f7affc3b-4df9-48af-ab51-79586ae3d8ef
can you please lower the volume please,meta,74abe249-8150-409a-9e7d-854a8275d2ee
