status_id,created_at,text,source,hour,minute,day
1204288411252723712,2019-12-10T06:35:06Z,"How to follow our bets 😉

✳️Download telegram app, for free

✳️Press this link 👉🏻 https://t.co/awlGivQNav and join The Expertise Wins!!!

#GamblingTwitter #NBATwitter
#nba #NHLBruins

✳️ Else Click here 👇",Twitter for Android,6,35,10
1204294450559762432,2019-12-10T06:59:06Z,"IR → NHL
Patrice Bergeron (C) | Boston Bruins
#NHLBruins

https://t.co/B9Jf13K2pn",Twitter for Android,6,59,10
1204308685343858688,2019-12-10T07:55:40Z,"@BlackAndGold277 No secondary scoring and lately giving up goals while on pp... we lose 5-2 to Ott, easier team on this trip, Was Tam on back to back.. #NHLBruins",Twitter for Android,7,55,10
1204309729922703360,2019-12-10T07:59:49Z,"#atlsportsbar

The #NHLBruins speak to the press

#NHL",Twitter for Android,7,59,10
1204334264034217985,2019-12-10T09:37:18Z,@NHLonNBCSports @Capitals @PredsNHL @TBLightning @Burnzie88 @NHLBruins @SanJoseSharks @JohnCarlson74 @rjosi90 I still pick Orr #Bruins,Twitter for Android,9,37,10
1204350339178217473,2019-12-10T10:41:11Z,Ottawa is starting to become the master of the twilight zone domain. #GoSensGo #NHLBruins #NHL #HockeyTribune #Hockey https://t.co/vp0yVwar7H,Twitter for Android,10,41,10
1204356831642034176,2019-12-10T11:06:59Z,Congratulations on picking up your own pucks! Are we going to see an announcement when he throws his own trash away as well? https://t.co/ot0uBkAmEO,Twitter for Android,11,6,10
1204368906091139072,2019-12-10T11:54:57Z,GAME DAY: The #Bruins wrap up a busy stretch of @PJHLOntario road games tonight vs @Chiefs_JrC https://t.co/Ni4P8GMOgN,Twitter for Android,11,54,10
1204369838984122368,2019-12-10T11:58:40Z,"@KevinMFlanagan @mcbain41 @_TyAnderson Imagine thinking that trading your 21 year old #1 defenseman now and for the future for a UFA to be at a position that doesn't fill a need is a good suggestion. 

Kevin.... Thank you for confirming how dumb the #NHLBruins fanbase can be.",Twitter for Android,11,58,10
1204371659207192576,2019-12-10T12:05:54Z,#Bruins fan idiot of the week goes to!!! (And someone let's this clown write for them. Hahahahahahaha),Twitter for Android,12,5,10
1204374452680691712,2019-12-10T12:17:00Z,#NHLBruins Goal https://t.co/V8VragXk3D,Twitter for Android,12,17,10
1204375624577683456,2019-12-10T12:21:39Z,#NHLBruins trail 2 - 4 https://t.co/AyaoSTaKo1,Twitter for Android,12,21,10
1204385831148048385,2019-12-10T13:02:13Z,Baffled that John Moore is still playing over Connor Clifton. Absolutely baffled. #BOSvsOTT #InOurBlood #AllHeartNoQuit #NHLBruins,Twitter for Android,13,2,10
1204704460158713856,2019-12-11T10:08:20Z,"Keeping things loose to end today’s skate.

#NHLBruins https://t.co/9UjLyTFVYP",Twitter for Android,10,8,11
1204718921162674176,2019-12-11T11:05:48Z,"Sophia's amazing renditions of the national anthems last night left everyone – including @Bmarch63 – quite impressed.

#NHLBruins https://t.co/SnZU9J9ylM",Twitter for Android,11,5,11
1204719157171773442,2019-12-11T11:06:44Z,Ohmygod quality content,Twitter for Android,11,6,11
1204720181253046272,2019-12-11T11:10:48Z,"so they practice this too huh?

QUALITY👏CONTENT👏",Twitter for Android,11,10,11
1204721140884590592,2019-12-11T11:14:37Z,"Most hate the guy but to me, he's a damn good #NHLBruins player and with gestures like these a true #ClassAct #BruinsFam https://t.co/7REoIlbFCQ",Twitter for Android,11,14,11
1204736669708095495,2019-12-11T12:16:19Z,Check this out from yesterdays Bruins prax at Medstar Capitals Iceplex @SiriusXMNHL @GordStellick @tylermadarasz47 @LaughlinSXM,Twitter for Android,12,16,11
1204738340437839872,2019-12-11T12:22:57Z,"Keeping things loose to end today’s skate.

#NHLBruins https://t.co/9UjLyTFVYP",Twitter for Android,12,22,11
1204739135627546625,2019-12-11T12:26:07Z,Back to winning boys! Let’s go! #nhlbruins https://t.co/4BLx1EHJyE,Twitter for Android,12,26,11
1204746625765261314,2019-12-11T12:55:53Z,@OliBruins I wouldn't mess around #NHLBruins Oli means business! Let's go Oli!,Twitter for Android,12,55,11
1204751156611813380,2019-12-11T13:13:53Z,Let's go @NHLBruins! Watch Bruins vs. Capitals tonight @ 7:00 ET ##NHLBruins,Twitter for Android,13,13,11
1204755807256088577,2019-12-11T13:32:22Z,"Keeping things loose to end today’s skate.

#NHLBruins https://t.co/9UjLyTFVYP",Twitter for Android,13,32,11
1204756629188743173,2019-12-11T13:35:38Z,"Keeping things loose to end today’s skate.

#NHLBruins https://t.co/9UjLyTFVYP",Twitter for Android,13,35,11
1204758211087212544,2019-12-11T13:41:55Z,"@JerseyKidShow 
We are getting ready for 
#WED_WINNING #Gold_Diamond_Parlay_DAILY Members get ready to win! 
#NBATwitter #NCAAM #DFS
#BETMGM #FanDuel 
#LETSGO",Twitter for Android,13,41,11
1204765785928847362,2019-12-11T14:12:01Z,😂😂😂😂 im dying,Twitter for Android,14,12,11
1204767131394555904,2019-12-11T14:17:22Z,It's #NHLBruins game day! The B's play the first of back-to-back games tonight in Washington at 7 PM. https://t.co/RAGf1SL3eO,Twitter for Android,14,17,11
1204768457553829889,2019-12-11T14:22:38Z,"@JimLangSports @FAN590 @markhmasters @RusicSN590 @AndyMc81 @thegoldenmuzzy @torontobaghead @CousinEddieEsq @JDBunkis @DavidBastl
 It's just like the ""good old days"" at MAPLE LEAF GARDENS when 4,000 #BRUINS Fans drowned out the 12,000 suits...It has to piss the CANUCK Fans OFF! https://t.co/IJUTNySxqW",Twitter for Android,14,22,11
1204768636990316544,2019-12-11T14:23:21Z,THATS MY GOALIE https://t.co/QMDlXMTsqb,Twitter for Android,14,23,11
1204770000738934784,2019-12-11T14:28:46Z,"@JimLangSports @FAN590 @markhmasters @RusicSN590 @AndyMc81 @thegoldenmuzzy @torontobaghead @CousinEddieEsq @JDBunkis @DavidBastl Ha! Ha! #BRUINS, the team that is the thorn in the side of the #MAPLE LEAF franchise since the 70's and the reason Brendan SHANAHAN screams at his mirror every night! https://t.co/ej8i4rRlKQ",Twitter for Android,14,28,11
1204771126296973315,2019-12-11T14:33:14Z,"Keeping things loose to end today’s skate.

#NHLBruins https://t.co/9UjLyTFVYP",Twitter for Android,14,33,11
1204771230097838080,2019-12-11T14:33:39Z,"Sophia's amazing renditions of the national anthems last night left everyone – including @Bmarch63 – quite impressed.

#NHLBruins https://t.co/SnZU9J9ylM",Twitter for Android,14,33,11
1204772252400652288,2019-12-11T14:37:43Z,"Keeping things loose to end today’s skate.

#NHLBruins https://t.co/9UjLyTFVYP",Twitter for Android,14,37,11
1204772965084217345,2019-12-11T14:40:33Z,"It's time...
#NHLBruins 
https://t.co/VL7rMhkqag",Twitter for Android,14,40,11
1204773071426588674,2019-12-11T14:40:58Z,Merry Christmas to me ! #nhlBruins @pastrnak96 @NHLBruins #swag #Christmas2019 https://t.co/nUMouNFTk5,Twitter for Android,14,40,11
1204773082344443904,2019-12-11T14:41:01Z,"#NHL Predictions by @phiil7: Dec. 11th – Including #NHLBruins vs #ALLCAPS
https://t.co/IRNa6XCWbK via @lastwordonpuck #HockeyTwitter #LWOS",Twitter for Android,14,41,11
1204773673409880064,2019-12-11T14:43:22Z,"#NHL Predictions by @phiil7: Dec. 11th – Including #NHLBruins vs #ALLCAPS
https://t.co/IRNa6XCWbK via @lastwordonpuck #HockeyTwitter #LWOS",Twitter for Android,14,43,11
1204774350190075905,2019-12-11T14:46:03Z,"#JaimeRobbins 🇺🇸 hot damn! 😍

#Hothletes #MondayMorning #MondayMood #UCLA #Bruins https://t.co/28AwBJaxlw",Twitter for Android,14,46,11
1204774402962984967,2019-12-11T14:46:15Z,"Bruins have been horrible lately and are now in Washington.

I expect nothing but a loss",Twitter for Android,14,46,11
1204774747130646533,2019-12-11T14:47:38Z,"#NHLBruins #DontPokeTheBear 🐻 #LetsGo 💪

Game day! Tune in to see the Bruins face off against the Capitals in D.C.
⏰: 7PM ET.
📺: NBC Sports 
📻: 98.5 The Sports Hub https://t.co/8npJ7bMove",Twitter for Android,14,47,11
1204774826235383814,2019-12-11T14:47:56Z,"Good Wednesday morning Bruinsfam! It's Bruins Game Day. 
The B's are in Washington to take on the Capitals. Puck drop just after 7pm on NBCSN. Go get em Black and Gold!!! #NHLBruins #GoBruins #BelieveInTheSpokedB https://t.co/QeKA5h3ra1",Twitter for Android,14,47,11
1204774909227995137,2019-12-11T14:48:16Z,Heading back from #Tuukka country #Finland  and should be in Washington just in time to catch some of the @NHLBruins game. #NHLBruins,Twitter for Android,14,48,11
1204778983390400513,2019-12-11T15:04:28Z,"1-for-16 vs. Washington in last 16 head-to-head
#NHLBruins",Twitter for Android,15,4,11
1204779038428020737,2019-12-11T15:04:41Z,"🐻 #GameDay
➡ Temporada 2019-20
🆚 @Capitals
⏰ 21:00
🏙️ Washington, DC
📺 https://t.co/NptKMHoryj

#BOSvsWSH #NHLBruins #LetsGoBruins #BrasilTemNHL https://t.co/CubIl4oaA9",Twitter for Android,15,4,11
1204779492796968961,2019-12-11T15:06:29Z,"#capitals

Can Christmas come early 
I just wanna see Tommy Wilson 
Punch Brad Marchand tonight 

#NHLBruins",Twitter for Android,15,6,11
1204780941714919424,2019-12-11T15:12:14Z,"Sweep the Sheds!

This is what leadership looks like https://t.co/O2LjYqMiKQ",Twitter for Android,15,12,11
1204782835065860098,2019-12-11T15:19:46Z,How do we think the guys will do tonight? #NHLBruins,Twitter for Android,15,19,11
1204783441465761792,2019-12-11T15:22:10Z,"In case you missed this late post, be sure to take advantage of the best deal on the entire market for an Adidas Bruins jersey right now— there’s still PLENTY in stock! #FoundByTJF #NHLBruins #HockeyTwitter https://t.co/dgNbX15Zlc",Twitter for Android,15,22,11
1204783496612515843,2019-12-11T15:22:24Z,"Sophia's amazing renditions of the national anthems last night left everyone – including @Bmarch63 – quite impressed.

#NHLBruins https://t.co/SnZU9J9ylM",Twitter for Android,15,22,11
1204783793069969413,2019-12-11T15:23:34Z,And that's why he's not fantasy goaltender...#1 ranked too!,Twitter for Android,15,23,11
1204785064552419330,2019-12-11T15:28:37Z,Steve &amp; The Hood get feisty in this one because of the recent troubles plaguing the B's &amp; Pat's. That vinegar is boiling! https://t.co/jbrxyuwh4P,Twitter for Android,15,28,11
1204786260856000512,2019-12-11T15:33:23Z,"Keeping things loose to end today’s skate.

#NHLBruins https://t.co/9UjLyTFVYP",Twitter for Android,15,33,11
1204787163004624897,2019-12-11T15:36:58Z,"One PRIME TIME Eastern Conference Smackdown, coming right up! #ALLCAPS https://t.co/Xa73NFs11b",Twitter for Android,15,36,11
1204788159608950794,2019-12-11T15:40:55Z,"Sophia's amazing renditions of the national anthems last night left everyone – including @Bmarch63 – quite impressed.

#NHLBruins https://t.co/SnZU9J9ylM",Twitter for Android,15,40,11
1204789913029353472,2019-12-11T15:47:53Z,THATS MY GOALIE https://t.co/QMDlXMTsqb,Twitter for Android,15,47,11
1204795351884091395,2019-12-11T16:09:30Z,"#ALLCAPS face off against the #NHLBruins tonight in a prime-time Eastern Conference Smackdown! Get ready, here! https://t.co/Xa73NFs11b",Twitter for Android,16,9,11
1204795435849863169,2019-12-11T16:09:50Z,"#ALLCAPS face off against the #NHLBruins tonight in a prime-time Eastern Conference Smackdown! Get ready, here! https://t.co/Xa73NFs11b",Twitter for Android,16,9,11
1204795462068449280,2019-12-11T16:09:56Z,"Keeping things loose to end today’s skate.

#NHLBruins https://t.co/9UjLyTFVYP",Twitter for Android,16,9,11
1204796377743724550,2019-12-11T16:13:35Z,"Sophia's amazing renditions of the national anthems last night left everyone – including @Bmarch63 – quite impressed.

#NHLBruins https://t.co/SnZU9J9ylM",Twitter for Android,16,13,11
1204797177907822592,2019-12-11T16:16:45Z,The Athletic reported the Pats camera guy shot 8 mins of video of the Bengals sideline - people wonder why he would shoot that much when they might use 30 secs max - I shot close to 20 mins of Bergeron last week for a 15 sec story.  I overshoot to make sure I get good stuff. https://t.co/7w0s9DT7Ps,Twitter for Android,16,16,11
1204797556162777088,2019-12-11T16:18:16Z,"#NHLBruins GameDay
#BruinsHockey 🐻🏒 https://t.co/QlQwmT9TQX",Twitter for Android,16,18,11
1204802450600943617,2019-12-11T16:37:43Z,"#NHLBruins coach Bruce Cassidy on today's practice in D.C.: ""Our record is very good, but we've got to get back to enjoying our game a little more while taking care of business and balancing the two."" https://t.co/NNkvFwqYrU",Twitter for Android,16,37,11
1204803967303200769,2019-12-11T16:43:44Z,"Keeping things loose to end today’s skate.

#NHLBruins https://t.co/9UjLyTFVYP",Twitter for Android,16,43,11
1204807101945696262,2019-12-11T16:56:11Z,Math skills we can all relate to. Much love Brett Ritchie ❤️ #NHLBruins,Twitter for Android,16,56,11
1204811310250242049,2019-12-11T17:12:55Z,The Athletic reported the Pats camera guy shot 8 mins of video of the Bengals sideline - people wonder why he would shoot that much when they might use 30 secs max - I shot close to 20 mins of Bergeron last week for a 15 sec story.  I overshoot to make sure I get good stuff. https://t.co/7w0s9DT7Ps,Twitter for Android,17,12,11
1204811458242129920,2019-12-11T17:13:30Z,#Senators Scott Sabourin opens up about the aftermath of his run-in with #NHLBruins forward David Backes (@phiil7). https://t.co/rGSdIl7pA7 https://t.co/FDWjXmmRmV,Twitter for Android,17,13,11
1204814182715187200,2019-12-11T17:24:20Z,"The #NHLBruins are in D.C. to take on the Capitals tonight in a matchup of the top two teams in the National Hockey League.

🎥 All of today's pregame news in 60 seconds, pres. by @TDFSports: https://t.co/tPf70Jc3TF",Twitter for Android,17,24,11
1204815284495880193,2019-12-11T17:28:42Z,"The #NHLBruins are in D.C. to take on the Capitals tonight in a matchup of the top two teams in the National Hockey League.

🎥 All of today's pregame news in 60 seconds, pres. by @TDFSports: https://t.co/tPf70Jc3TF",Twitter for Android,17,28,11
1204816250490085380,2019-12-11T17:32:33Z,What Bruins player makes this team tick? #Bruins #BruinsFam #NHLBruins,Twitter for Android,17,32,11
1204816451028344832,2019-12-11T17:33:20Z,"#NHLBruins coach Bruce Cassidy, looking ahead to tonight's matchup with Washington, says there could be a change on the back end, while adding that Jaroslav Halak gets the start in goal: https://t.co/51PRXwa6Dt",Twitter for Android,17,33,11
1204816836472266752,2019-12-11T17:34:52Z,"#NHLBruins coach Bruce Cassidy, looking ahead to tonight's matchup with Washington, says there could be a change on the back end, while adding that Jaroslav Halak gets the start in goal: https://t.co/51PRXwa6Dt",Twitter for Android,17,34,11
1204817098125565955,2019-12-11T17:35:55Z,"PODCAST: Ep 17 has dropped!

Join @iglen31 and @Chris_Blackey as they react to the #NHLBruins latest struggles, tell you who they think makes this team “tick”, and look ahead to a tough rest of the road trip! 

#HockeyTwitter @FPC_Bruins @FullPressRadio 

https://t.co/cejmMWQpcP",Twitter for Android,17,35,11
1204818982194143232,2019-12-11T17:43:24Z,"Brett Ritchie figuring out how long a season is

#hockey #NHL #NHLBruins https://t.co/xkJ3o7Lktf",Twitter for Android,17,43,11
1204819895621476353,2019-12-11T17:47:02Z,"The #NHLBruins are in D.C. to take on the Capitals tonight in a matchup of the top two teams in the National Hockey League.

🎥 All of today's pregame news in 60 seconds, pres. by @TDFSports: https://t.co/tPf70Jc3TF",Twitter for Android,17,47,11
1204821233298280449,2019-12-11T17:52:21Z,The Athletic reported the Pats camera guy shot 8 mins of video of the Bengals sideline - people wonder why he would shoot that much when they might use 30 secs max - I shot close to 20 mins of Bergeron last week for a 15 sec story.  I overshoot to make sure I get good stuff. https://t.co/7w0s9DT7Ps,Twitter for Android,17,52,11
1204822138630344710,2019-12-11T17:55:57Z,"Lol... y'all need to start playing 60 minute games, not ,20-30 to win. #NHLBruins",Twitter for Android,17,55,11
1204824292782989312,2019-12-11T18:04:30Z,"Reason #1048 why nobody likes the #NHLBruins

1048...three more than 1046 according to B's math...",Twitter for Android,18,4,11
1204827520903909376,2019-12-11T18:17:20Z,"Milestones to lookout for:

- Coyle is 1 goal shy of his 100th NHL goal
- DeBrusk is 1 point short of his 100th NHL point

#NHLBruins",Twitter for Android,18,17,11
1204830843006418944,2019-12-11T18:30:32Z,"You idiots: Bruins lost Starley Crup bacuse Tukaku Geme 7
Me: https://t.co/K6iqlTJfCX",Twitter for Android,18,30,11
1204831183042801664,2019-12-11T18:31:53Z,"The #NHLBruins are in D.C. to take on the Capitals tonight in a matchup of the top two teams in the National Hockey League.

🎥 All of today's pregame news in 60 seconds, pres. by @TDFSports: https://t.co/tPf70Jc3TF",Twitter for Android,18,31,11
1204831387762724864,2019-12-11T18:32:42Z,"Boston heads to Washington tonight for game two of the road trip. Can the Bruins finally beat the Caps? These three things will help. #NHLBruins 

https://t.co/5AKX4NEozG",Twitter for Android,18,32,11
1204832032087515136,2019-12-11T18:35:15Z,This is certainly going to be an awesome #Boston and #Providence hockey related day! Tuning into the @bruininpvdpod prior to the #AHLBruins game tonight and also the @BigBadBruinsPod before the #NHLBruins game against the #Caps #BruinsFam #PodernFamily #PodcastHQ #BruinsTalk https://t.co/XdQrTd63hA,Twitter for Android,18,35,11
1204834285297029120,2019-12-11T18:44:13Z,"#NHLBruins coach Bruce Cassidy, looking ahead to tonight's matchup with Washington, says there could be a change on the back end, while adding that Jaroslav Halak gets the start in goal: https://t.co/51PRXwa6Dt",Twitter for Android,18,44,11
1204834558811742213,2019-12-11T18:45:18Z,The Athletic reported the Pats camera guy shot 8 mins of video of the Bengals sideline - people wonder why he would shoot that much when they might use 30 secs max - I shot close to 20 mins of Bergeron last week for a 15 sec story.  I overshoot to make sure I get good stuff. https://t.co/7w0s9DT7Ps,Twitter for Android,18,45,11
1204835528476168193,2019-12-11T18:49:09Z,Guy Lapointe by text just now conveys his thanks to all sending their best wishes as he prepares to battle oral cancer: “Your support and encouragement mean a lot to me. I will fight this head on.” #GoHabsGo #stlblues #NHLBruins #Flames #MNWild @HockeyHallFame https://t.co/onhGobCvUU,Twitter for Android,18,49,11
1204835684420337664,2019-12-11T18:49:46Z,Insert joke about #NHLBruins winning popular vote here https://t.co/EkpoMhczmr,Twitter for Android,18,49,11
1204837001897369602,2019-12-11T18:55:00Z,"@typerNHL #ALLCAPS - #NHLBruins 4-3OT
#GoAvsGo - #FlyOrDie 4-3OT",Twitter for Android,18,55,11
1204837063394254850,2019-12-11T18:55:15Z,"#NHLBruins have had troubles w/#ALLCAPS through the last 4 years. Yet, a seminal performance late last year was that 1-0 shutout in DC. It became a point for what became their late season run.",Twitter for Android,18,55,11
1204840509358923782,2019-12-11T19:08:56Z,"A Battle Between the NHL's Best: Washington Capitals vs Boston

Kassie is here with your #ALLCAPS preview as they look to defeat the #NHLBruins for the 16th time in 17 meetings. #NHL

https://t.co/k3XNfdCkh2",Twitter for Android,19,8,11
1204841016328634370,2019-12-11T19:10:57Z,What Bruins player makes this team tick? #Bruins #BruinsFam #NHLBruins,Twitter for Android,19,10,11
1204841271468142595,2019-12-11T19:11:58Z,I need this podcast like I need cake...which is all the time,Twitter for Android,19,11,11
1204843147303538689,2019-12-11T19:19:25Z,"@2Us2Ks2Points They are due. Bring it on Caps!! 
#NHLBruins  #GoBruinsGo #FearTheBear 🐻👊👊🏒🥅🚨",Twitter for Android,19,19,11
1204844991769718789,2019-12-11T19:26:45Z,"The #NHLBruins are in D.C. to take on the Capitals tonight in a matchup of the top two teams in the National Hockey League.

🎥 All of today's pregame news in 60 seconds, pres. by @TDFSports: https://t.co/tPf70Jc3TF",Twitter for Android,19,26,11
1204845038422970369,2019-12-11T19:26:56Z,"#NHLBruins coach Bruce Cassidy, looking ahead to tonight's matchup with Washington, says there could be a change on the back end, while adding that Jaroslav Halak gets the start in goal: https://t.co/51PRXwa6Dt",Twitter for Android,19,26,11
1204847395969916928,2019-12-11T19:36:18Z,"#NHLBruins coach Bruce Cassidy, looking ahead to tonight's matchup with Washington, says there could be a change on the back end, while adding that Jaroslav Halak gets the start in goal: https://t.co/51PRXwa6Dt",Twitter for Android,19,36,11
1204847472599846922,2019-12-11T19:36:37Z,"The #NHLBruins are in D.C. to take on the Capitals tonight in a matchup of the top two teams in the National Hockey League.

🎥 All of today's pregame news in 60 seconds, pres. by @TDFSports: https://t.co/tPf70Jc3TF",Twitter for Android,19,36,11
1204847873042595841,2019-12-11T19:38:12Z,"Keeping things loose to end today’s skate.

#NHLBruins https://t.co/9UjLyTFVYP",Twitter for Android,19,38,11
1204849705496334337,2019-12-11T19:45:29Z,Cutie Oli the 🐻 cat looks upset team is struggling lately let's win tonight for Oli and the rest of #bruins nation please guys 🐻🥅🏒 #NHLBruins,Twitter for Android,19,45,11
1204850631883870214,2019-12-11T19:49:10Z,Guy Lapointe by text just now conveys his thanks to all sending their best wishes as he prepares to battle oral cancer: “Your support and encouragement mean a lot to me. I will fight this head on.” #GoHabsGo #stlblues #NHLBruins #Flames #MNWild @HockeyHallFame https://t.co/onhGobCvUU,Twitter for Android,19,49,11
1204853544366624768,2019-12-11T20:00:44Z,"I’ve got news for cancer: Guy Lapointe is going to cut its skate laces, fill its boots with shaving cream then smear its palm with Vaseline when he shakes its hand goodbye. That stupid disease just picked on the wrong guy. https://t.co/R3pzOWxx2g",Twitter for Android,20,0,11
1204858395796344835,2019-12-11T20:20:01Z,"I’ve got news for cancer: Guy Lapointe is going to cut its skate laces, fill its boots with shaving cream then smear its palm with Vaseline when he shakes its hand goodbye. That stupid disease just picked on the wrong guy. https://t.co/R3pzOWxx2g",Twitter for Android,20,20,11
1204858496530796544,2019-12-11T20:20:25Z,"The #NHLBruins are in D.C. to take on the Capitals tonight in a matchup of the top two teams in the National Hockey League.

🎥 All of today's pregame news in 60 seconds, pres. by @TDFSports: https://t.co/tPf70Jc3TF",Twitter for Android,20,20,11
1204858528285937664,2019-12-11T20:20:32Z,"The #NHLBruins are in D.C. to take on the Capitals tonight in a matchup of the top two teams in the National Hockey League.

🎥 All of today's pregame news in 60 seconds, pres. by @TDFSports: https://t.co/tPf70Jc3TF",Twitter for Android,20,20,11
1204858536959737856,2019-12-11T20:20:35Z,"#NHLBruins coach Bruce Cassidy, looking ahead to tonight's matchup with Washington, says there could be a change on the back end, while adding that Jaroslav Halak gets the start in goal: https://t.co/51PRXwa6Dt",Twitter for Android,20,20,11
1204861267099475968,2019-12-11T20:31:25Z,"The Bruins last season at Washington: 7-0 loss and 1-0 win. Take your own result tonight 😄
#NHLBruins #allcaps",Twitter for Android,20,31,11
1204867921811558400,2019-12-11T20:57:52Z,Go Bruins!!!!!,Twitter for Android,20,57,11
1204868115974283270,2019-12-11T20:58:38Z,Guy Lapointe by text just now conveys his thanks to all sending their best wishes as he prepares to battle oral cancer: “Your support and encouragement mean a lot to me. I will fight this head on.” #GoHabsGo #stlblues #NHLBruins #Flames #MNWild @HockeyHallFame https://t.co/onhGobCvUU,Twitter for Android,20,58,11
1204869382301790209,2019-12-11T21:03:40Z,"I’ve got news for cancer: Guy Lapointe is going to cut its skate laces, fill its boots with shaving cream then smear its palm with Vaseline when he shakes its hand goodbye. That stupid disease just picked on the wrong guy. https://t.co/R3pzOWxx2g",Twitter for Android,21,3,11
1204869951330361344,2019-12-11T21:05:56Z,Guy Lapointe by text just now conveys his thanks to all sending their best wishes as he prepares to battle oral cancer: “Your support and encouragement mean a lot to me. I will fight this head on.” #GoHabsGo #stlblues #NHLBruins #Flames #MNWild @HockeyHallFame https://t.co/onhGobCvUU,Twitter for Android,21,5,11
1204869998625402880,2019-12-11T21:06:07Z,Hockey strong.,Twitter for Android,21,6,11
1204871171428290560,2019-12-11T21:10:47Z,"#Autographed #TomBrady Official #SuperBowl XXXVI (36) #NFL Game Ball (TriStar &amp; Steiner/COA’s &amp; Holograms) @ ONLY $372! #AUCTION ENDS TONIGHT WED 12/11-10pm!https://t.co/iYJdsmpbdX…

#Brady #TB12 #GOAT #GoPats  #Patriots #PatsNation #NFL100   #KCvsNE #Celtics #Bruins #RedSox #NE https://t.co/K0VDoxzVZ8",Twitter for Android,21,10,11
1204871204076752902,2019-12-11T21:10:55Z,"SEVEN (7) #Autographed #PatriceBergeron #Boston #Bruins &amp; #TeamCanada 16x20 Photos Starting @ ONLY $20! #AUCTIONS END TONIGHT WED 12/11-10pm! https://t.co/bHuH39BU4D…

#Bergeron #Bergy #NHLBruins  #BOSvsOTT #GoBruins #hockeyfun #Whakaari #Hockey24 #Patriots #RedSox #Celtics #NHL https://t.co/mdEnuAWp8U",Twitter for Android,21,10,11
1204871237916381184,2019-12-11T21:11:03Z,"NINE (9) #Autographed &amp; Custom Franed #RobGronkowski #NewEnglandPatriots Photos Starting @ ONLY $52! ALL #AUCTIONS END TONIGHT WED 12/11-10pm! https://t.co/bHuH39BU4D…

#Gronk #GoPats #PatsNation #Pats #NFL #NFL100 #Patriots #PatriotsEspañol #NFLSunday #Bruins #Celtics #RedSox https://t.co/ri0GgHL75m",Twitter for Android,21,11,11
1204871295403462657,2019-12-11T21:11:16Z,"TWO (2) #Autographed #BobCousy Official #NBA Basketballs Starting @ ONLY $69! “ 6 X Champ “ &amp; NBA Top 50 “ Inscriptions (JSA/COA’s) BOTH #AUCTIONS END TONIGHT WED 12/11-10pm! https://t.co/gaux1stNvF

#Cousy #Boston #Celtics #Celts #NBATwitter #NBA2K20 #Patriots #Bruins #RedSox https://t.co/rR6TXGwZAO",Twitter for Android,21,11,11
1204871311207649285,2019-12-11T21:11:20Z,"#Autographed #TimThomas #Boston #Bruins Acrylic #Hockey Puck (JSA COA) Currently @ ONLY $52! #AUCTION ENDS TONIGHT WED 12/11-10pm! https://t.co/r2qkYH0LL7

#Thomas #NHLBruins #GoBruins #BOSvsWSH #BOSvsWAS #NHLStats #StanleyCup #Patriots #Celtics #RedSox #HockeyTwitter #hockey24 https://t.co/Flh6gS58bZ",Twitter for Android,21,11,11
1204871328588795910,2019-12-11T21:11:24Z,"#Autographed #DougFlutie #BostonCollege #Eagles 16x20 “ #MiamiMiracle “ Photo (JSA COA) Currently @ ONLY $55! #AUCTION ENDS TONIGHT WED 12/11-10pm! https://t.co/FJT1Ker1kg

#Flutie #BCEagles #Patriots #Bruins #RedSox #Celtics #WeAreBC #BirminghamBowl #GoEagles #ColeWorld #GoPats https://t.co/3iBGw4ChgM",Twitter for Android,21,11,11
1204871376777228292,2019-12-11T21:11:36Z,"#RARE #Autographed #AndrewBenintendi #Rawlings 2018 #WorldSeries Engraved #Baseball Bat (Fanatics &amp; #MLB Holograms) @ ONLY $89! #AUCTION ENDS WED 12/11-10pm! https://t.co/ilxSc3Md5R

#Benny #Benintendi #DirtyWater #Watah #Boston #RedSox #RedSoxNation #Bruins #Celtics #Patriots https://t.co/VhS111L4Ur",Twitter for Android,21,11,11
1204871392770101251,2019-12-11T21:11:40Z,"#Autographed #ToreyKrug #Boston #Bruins 2019 #StanleyCup Final 16x20 “ #Checkmate “ Photo (Fanatics Hologram) Currently @ ONLY $52! #AUCTION ENDS WED 12/11-10pm! https://t.co/C3R1AUGaUI

#Krug #NHLBruins #GoBruins #BruinsBeats #hockey24 #Hockey365 #BOSvsWSH #BOSvsWAS #NHLAllStar https://t.co/wLiNrM8Kj7",Twitter for Android,21,11,11
1204871439100329985,2019-12-11T21:11:51Z,"#Autographed #DustinPedroia OML #Baseball (Steiner COA) @ ONLY $31! #AUCTION ENDS WED 12/11-10pm! https://t.co/ws2DolVyFU

#Pedroia #Pedey #LaserShow #Boston #RedSox #RedSoxNation #MLB #MLBTheShow #Patriots #Celtics #Bruins #MLBTonight #MLBDraft #LGRS #Sox #Spygate2 #MLBNHotStove https://t.co/WOP12iUbcO",Twitter for Android,21,11,11
